Sample,X(ms) [01.01.2012 00:43:32 549 UTC],"labjack_in[%IW64]","labjack_norm[%MD66]","labjack_value[%MD68]"
6500,1325378614417.141020,0,6.91008298727854E-41,-5
6501,1325378614418.803780,0,6.91008298727854E-41,-5
6502,1325378614420.596000,0,6.91008298727854E-41,-5
6503,1325378614422.411880,0,6.91008298727854E-41,-5
6504,1325378614424.238640,0,6.91008298727854E-41,-5
6505,1325378614425.876860,0,6.91008298727854E-41,-5
6506,1325378614427.694600,0,6.91008298727854E-41,-5
6507,1325378614429.507380,0,6.91008298727854E-41,-5
6508,1325378614431.328120,0,6.91008298727854E-41,-5
6509,1325378614432.967300,0,6.91008298727854E-41,-5
6510,1325378614434.817420,0,6.91008298727854E-41,-5
6511,1325378614436.673820,0,6.91008298727854E-41,-5
6512,1325378614438.467360,0,6.91008298727854E-41,-5
6513,1325378614440.274060,0,6.91008298727854E-41,-5
6514,1325378614441.932280,0,6.91008298727854E-41,-5
6515,1325378614443.732880,0,6.91008298727854E-41,-5
6516,1325378614445.564060,0,6.91008298727854E-41,-5
6517,1325378614447.378220,0,6.91008298727854E-41,-5
6518,1325378614449.161800,0,6.91008298727854E-41,-5
6519,1325378614450.832020,0,6.91008298727854E-41,-5
6520,1325378614452.644340,0,6.91008298727854E-41,-5
6521,1325378614454.473520,0,6.91008298727854E-41,-5
6522,1325378614456.263320,0,6.91008298727854E-41,-5
6523,1325378614457.938520,0,6.91008298727854E-41,-5
6524,1325378614459.744600,0,6.91008298727854E-41,-5
6525,1325378614461.519000,0,6.91008298727854E-41,-5
6526,1325378614463.347280,0,6.91008298727854E-41,-5
6527,1325378614465.190780,0,6.91008298727854E-41,-5
6528,1325378614466.830540,0,6.91008298727854E-41,-5
6529,1325378614468.647660,0,6.91008298727854E-41,-5
6530,1325378614470.496640,0,6.91008298727854E-41,-5
6531,1325378614472.525740,0,6.91008298727854E-41,-5
6532,1325378614474.368960,0,6.91008298727854E-41,-5
6533,1325378614476.177460,0,6.91008298727854E-41,-5
6534,1325378614477.839260,0,6.91008298727854E-41,-5
6535,1325378614479.631780,0,6.91008298727854E-41,-5
6536,1325378614481.458820,0,6.91008298727854E-41,-5
6537,1325378614483.256440,0,6.91008298727854E-41,-5
6538,1325378614484.924080,0,6.91008298727854E-41,-5
6539,1325378614486.732600,0,6.91008298727854E-41,-5
6540,1325378614488.545420,0,6.91008298727854E-41,-5
6541,1325378614490.341540,0,6.91008298727854E-41,-5
6542,1325378614492.156980,0,6.91008298727854E-41,-5
6543,1325378614493.804940,0,6.91008298727854E-41,-5
6544,1325378614495.628460,0,6.91008298727854E-41,-5
6545,1325378614497.445460,0,6.91008298727854E-41,-5
6546,1325378614499.245920,0,6.91008298727854E-41,-5
6547,1325378614500.921640,0,6.91008298727854E-41,-5
6548,1325378614502.711300,0,6.91008298727854E-41,-5
6549,1325378614504.822960,0,6.91008298727854E-41,-5
6550,1325378614506.647400,0,6.91008298727854E-41,-5
6551,1325378614508.429060,0,6.91008298727854E-41,-5
6552,1325378614510.256760,0,6.91008298727854E-41,-5
6553,1325378614511.925080,0,6.91008298727854E-41,-5
6554,1325378614513.714460,0,6.91008298727854E-41,-5
6555,1325378614515.551640,0,6.91008298727854E-41,-5
6556,1325378614517.380520,0,6.91008298727854E-41,-5
6557,1325378614519.181000,0,6.91008298727854E-41,-5
6558,1325378614520.817140,0,6.91008298727854E-41,-5
6559,1325378614522.644000,0,6.91008298727854E-41,-5
6560,1325378614525.240860,0,6.91008298727854E-41,-5
6561,1325378614527.573740,0,6.91008298727854E-41,-5
6562,1325378614529.913040,0,6.91008298727854E-41,-5
6563,1325378614531.697660,0,6.91008298727854E-41,-5
6564,1325378614534.190240,0,6.91008298727854E-41,-5
6565,1325378614536.479680,0,6.91008298727854E-41,-5
6566,1325378614538.893880,0,6.91008298727854E-41,-5
6567,1325378614541.463440,0,6.91008298727854E-41,-5
6568,1325378614543.833440,0,6.91008298727854E-41,-5
6569,1325378614546.390140,0,6.91008298727854E-41,-5
6570,1325378614548.717020,0,6.91008298727854E-41,-5
6571,1325378614551.209620,0,6.91008298727854E-41,-5
6572,1325378614553.498100,0,6.91008298727854E-41,-5
6573,1325378614555.302460,0,6.91008298727854E-41,-5
6574,1325378614557.647380,0,6.91008298727854E-41,-5
6575,1325378614560.126360,0,6.91008298727854E-41,-5
6576,1325378614562.417220,0,6.91008298727854E-41,-5
6577,1325378614564.905760,0,6.91008298727854E-41,-5
6578,1325378614567.530900,0,6.91008298727854E-41,-5
6579,1325378614570.208000,0,6.91008298727854E-41,-5
6580,1325378614572.672100,0,6.91008298727854E-41,-5
6581,1325378614575.299260,0,6.91008298727854E-41,-5
6582,1325378614577.773780,0,6.91008298727854E-41,-5
6583,1325378614580.250900,0,6.91008298727854E-41,-5
6584,1325378614582.598300,0,6.91008298727854E-41,-5
6585,1325378614585.208780,0,6.91008298727854E-41,-5
6586,1325378614587.524040,0,6.91008298727854E-41,-5
6587,1325378614589.329020,0,6.91008298727854E-41,-5
6588,1325378614591.703220,0,6.91008298727854E-41,-5
6589,1325378614594.254840,0,6.91008298727854E-41,-5
6590,1325378614596.561460,0,6.91008298727854E-41,-5
6591,1325378614598.936240,0,6.91008298727854E-41,-5
6592,1325378614601.434660,0,6.91008298727854E-41,-5
6593,1325378614603.848740,0,6.91008298727854E-41,-5
6594,1325378614606.410140,0,6.91008298727854E-41,-5
6595,1325378614608.720980,0,6.91008298727854E-41,-5
6596,1325378614611.246740,0,6.91008298727854E-41,-5
6597,1325378614613.587620,0,6.91008298727854E-41,-5
6598,1325378614615.962780,0,6.91008298727854E-41,-5
6599,1325378614617.807060,0,6.91008298727854E-41,-5
6600,1325378614620.339520,0,6.91008298727854E-41,-5
6601,1325378614622.654660,0,6.91008298727854E-41,-5
6602,1325378614625.216560,0,6.91008298727854E-41,-5
6603,1325378614627.547820,0,6.91008298727854E-41,-5
6604,1325378614629.889440,0,6.91008298727854E-41,-5
6605,1325378614632.415280,0,6.91008298727854E-41,-5
6606,1325378614634.765380,0,6.91008298727854E-41,-5
6607,1325378614637.308480,0,6.91008298727854E-41,-5
6608,1325378614639.600720,0,6.91008298727854E-41,-5
6609,1325378614641.428000,0,6.91008298727854E-41,-5
6610,1325378614643.810000,0,6.91008298727854E-41,-5
6611,1325378614646.390840,0,6.91008298727854E-41,-5
6612,1325378614648.742240,0,6.91008298727854E-41,-5
6613,1325378614651.375620,0,6.91008298727854E-41,-5
6614,1325378614653.693520,0,6.91008298727854E-41,-5
6615,1325378614656.191340,0,6.91008298727854E-41,-5
6616,1325378614658.677860,0,6.91008298727854E-41,-5
6617,1325378614661.122040,0,6.91008298727854E-41,-5
6618,1325378614663.503480,0,6.91008298727854E-41,-5
6619,1325378614665.901180,0,6.91008298727854E-41,-5
6620,1325378614668.362820,0,6.91008298727854E-41,-5
6621,1325378614670.708040,0,6.91008298727854E-41,-5
6622,1325378614672.624200,0,6.91008298727854E-41,-5
6623,1325378614675.140240,0,6.91008298727854E-41,-5
6624,1325378614677.313100,0,6.91008298727854E-41,-5
6625,1325378614679.124880,0,6.91008298727854E-41,-5
6626,1325378614680.804240,0,6.91008298727854E-41,-5
6627,1325378614682.590080,0,6.91008298727854E-41,-5
6628,1325378614684.424360,0,6.91008298727854E-41,-5
6629,1325378614686.235860,0,6.91008298727854E-41,-5
6630,1325378614687.865840,0,6.91008298727854E-41,-5
6631,1325378614689.683500,0,6.91008298727854E-41,-5
6632,1325378614691.477840,0,6.91008298727854E-41,-5
6633,1325378614693.262920,0,6.91008298727854E-41,-5
6634,1325378614694.962320,0,6.91008298727854E-41,-5
6635,1325378614696.771500,0,6.91008298727854E-41,-5
6636,1325378614698.551320,0,6.91008298727854E-41,-5
6637,1325378614700.345380,0,6.91008298727854E-41,-5
6638,1325378614702.165620,0,6.91008298727854E-41,-5
6639,1325378614704.260580,0,6.91008298727854E-41,-5
6640,1325378614705.892640,0,6.91008298727854E-41,-5
6641,1325378614707.748980,0,6.91008298727854E-41,-5
6642,1325378614709.545860,0,6.91008298727854E-41,-5
6643,1325378614711.316840,0,6.91008298727854E-41,-5
6644,1325378614713.139640,0,6.91008298727854E-41,-5
6645,1325378614714.842100,0,6.91008298727854E-41,-5
6646,1325378614716.641100,0,6.91008298727854E-41,-5
6647,1325378614718.458380,0,6.91008298727854E-41,-5
6648,1325378614720.267000,0,6.91008298727854E-41,-5
6649,1325378614721.901580,0,6.91008298727854E-41,-5
6650,1325378614723.701460,0,6.91008298727854E-41,-5
6651,1325378614725.531900,0,6.91008298727854E-41,-5
6652,1325378614727.352540,0,6.91008298727854E-41,-5
6653,1325378614729.140160,0,6.91008298727854E-41,-5
6654,1325378614730.833300,0,6.91008298727854E-41,-5
6655,1325378614732.651280,0,6.91008298727854E-41,-5
6656,1325378614734.466280,0,6.91008298727854E-41,-5
6657,1325378614736.264500,0,6.91008298727854E-41,-5
6658,1325378614737.932960,0,6.91008298727854E-41,-5
6659,1325378614739.715200,0,6.91008298727854E-41,-5
6660,1325378614741.530300,0,6.91008298727854E-41,-5
6661,1325378614743.353100,0,6.91008298727854E-41,-5
6662,1325378614745.193560,0,6.91008298727854E-41,-5
6663,1325378614746.832100,0,6.91008298727854E-41,-5
6664,1325378614748.638660,0,6.91008298727854E-41,-5
6665,1325378614750.454120,0,6.91008298727854E-41,-5
6666,1325378614752.223100,0,6.91008298727854E-41,-5
6667,1325378614753.897180,0,6.91008298727854E-41,-5
6668,1325378614755.754000,0,6.91008298727854E-41,-5
6669,1325378614757.568580,0,6.91008298727854E-41,-5
6670,1325378614759.368860,0,6.91008298727854E-41,-5
6671,1325378614761.179320,0,6.91008298727854E-41,-5
6672,1325378614762.817440,0,6.91008298727854E-41,-5
6673,1325378614764.669300,0,6.91008298727854E-41,-5
6674,1325378614766.467800,0,6.91008298727854E-41,-5
6675,1325378614768.245700,0,6.91008298727854E-41,-5
6676,1325378614769.927000,0,6.91008298727854E-41,-5
6677,1325378614771.743040,0,6.91008298727854E-41,-5
6678,1325378614774.215140,0,6.91008298727854E-41,-5
6679,1325378614775.900900,0,6.91008298727854E-41,-5
6680,1325378614777.726560,0,6.91008298727854E-41,-5
6681,1325378614779.528160,0,6.91008298727854E-41,-5
6682,1325378614781.337860,0,6.91008298727854E-41,-5
6683,1325378614783.137500,0,6.91008298727854E-41,-5
6684,1325378614784.845840,0,6.91008298727854E-41,-5
6685,1325378614786.661600,0,6.91008298727854E-41,-5
6686,1325378614788.446520,0,6.91008298727854E-41,-5
6687,1325378614790.247740,0,6.91008298727854E-41,-5
6688,1325378614791.908640,0,6.91008298727854E-41,-5
6689,1325378614793.702620,0,6.91008298727854E-41,-5
6690,1325378614795.538820,0,6.91008298727854E-41,-5
6691,1325378614797.366880,0,6.91008298727854E-41,-5
6692,1325378614799.150140,0,6.91008298727854E-41,-5
6693,1325378614800.815980,0,6.91008298727854E-41,-5
6694,1325378614802.623400,0,6.91008298727854E-41,-5
6695,1325378614804.729760,0,6.91008298727854E-41,-5
6696,1325378614806.510300,0,6.91008298727854E-41,-5
6697,1325378614808.343200,0,6.91008298727854E-41,-5
6698,1325378614810.150000,0,6.91008298727854E-41,-5
6699,1325378614811.800620,0,6.91008298727854E-41,-5
6700,1325378614813.631280,0,6.91008298727854E-41,-5
6701,1325378614815.459860,0,6.91008298727854E-41,-5
6702,1325378614817.214380,0,6.91008298727854E-41,-5
6703,1325378614818.875040,0,6.91008298727854E-41,-5
6704,1325378614820.693720,0,6.91008298727854E-41,-5
6705,1325378614822.479640,0,6.91008298727854E-41,-5
6706,1325378614824.323980,0,6.91008298727854E-41,-5
6707,1325378614826.164920,0,6.91008298727854E-41,-5
6708,1325378614827.813380,0,6.91008298727854E-41,-5
6709,1325378614829.605700,0,6.91008298727854E-41,-5
6710,1325378614831.425380,0,6.91008298727854E-41,-5
6711,1325378614833.219640,0,6.91008298727854E-41,-5
6712,1325378614834.881940,0,6.91008298727854E-41,-5
6713,1325378614836.698640,0,6.91008298727854E-41,-5
6714,1325378614838.518380,0,6.91008298727854E-41,-5
6715,1325378614840.314220,0,6.91008298727854E-41,-5
6716,1325378614842.138080,0,6.91008298727854E-41,-5
6717,1325378614843.807200,0,6.91008298727854E-41,-5
6718,1325378614845.642440,0,6.91008298727854E-41,-5
6719,1325378614847.457620,0,6.91008298727854E-41,-5
6720,1325378614849.284640,0,6.91008298727854E-41,-5
6721,1325378614850.919060,0,6.91008298727854E-41,-5
6722,1325378614852.745280,0,6.91008298727854E-41,-5
6723,1325378614854.589380,0,6.91008298727854E-41,-5
6724,1325378614856.452960,0,6.91008298727854E-41,-5
6725,1325378614858.218760,0,6.91008298727854E-41,-5
6726,1325378614859.892120,0,6.91008298727854E-41,-5
6727,1325378614861.691260,0,6.91008298727854E-41,-5
6728,1325378614863.478780,0,6.91008298727854E-41,-5
6729,1325378614865.315460,0,6.91008298727854E-41,-5
6730,1325378614867.139280,0,6.91008298727854E-41,-5
6731,1325378614868.762100,0,6.91008298727854E-41,-5
6732,1325378614870.577700,0,6.91008298727854E-41,-5
6733,1325378614872.369140,0,6.91008298727854E-41,-5
6734,1325378614874.490520,0,6.91008298727854E-41,-5
6735,1325378614876.282360,0,6.91008298727854E-41,-5
6736,1325378614877.940080,0,6.91008298727854E-41,-5
6737,1325378614879.756620,0,6.91008298727854E-41,-5
6738,1325378614881.554260,0,6.91008298727854E-41,-5
6739,1325378614883.358340,0,6.91008298727854E-41,-5
6740,1325378614885.212160,0,6.91008298727854E-41,-5
6741,1325378614886.840960,0,6.91008298727854E-41,-5
6742,1325378614888.672000,0,6.91008298727854E-41,-5
6743,1325378614890.478600,0,6.91008298727854E-41,-5
6744,1325378614892.280760,0,6.91008298727854E-41,-5
6745,1325378614893.920540,0,6.91008298727854E-41,-5
6746,1325378614895.773000,0,6.91008298727854E-41,-5
6747,1325378614897.601860,0,6.91008298727854E-41,-5
6748,1325378614899.379580,0,6.91008298727854E-41,-5
6749,1325378614901.176240,0,6.91008298727854E-41,-5
6750,1325378614902.839120,0,6.91008298727854E-41,-5
6751,1325378614904.940380,0,6.91008298727854E-41,-5
6752,1325378614906.766280,0,6.91008298727854E-41,-5
6753,1325378614908.580500,0,6.91008298727854E-41,-5
6754,1325378614910.360320,0,6.91008298727854E-41,-5
6755,1325378614912.146360,0,6.91008298727854E-41,-5
6756,1325378614913.828740,0,6.91008298727854E-41,-5
6757,1325378614915.681160,0,6.91008298727854E-41,-5
6758,1325378614917.456860,0,6.91008298727854E-41,-5
6759,1325378614919.275060,0,6.91008298727854E-41,-5
6760,1325378614920.939200,0,6.91008298727854E-41,-5
6761,1325378614922.736860,0,6.91008298727854E-41,-5
6762,1325378614924.570140,0,6.91008298727854E-41,-5
6763,1325378614926.377160,0,6.91008298727854E-41,-5
6764,1325378614928.169680,0,6.91008298727854E-41,-5
6765,1325378614930.605520,0,6.91008298727854E-41,-5
6766,1325378614932.951800,0,6.91008298727854E-41,-5
6767,1325378614935.433960,0,6.91008298727854E-41,-5
6768,1325378614937.820280,0,6.91008298727854E-41,-5
6769,1325378614940.306380,0,6.91008298727854E-41,-5
6770,1325378614942.734100,0,6.91008298727854E-41,-5
6771,1325378614945.372220,0,6.91008298727854E-41,-5
6772,1325378614947.691200,0,6.91008298727854E-41,-5
6773,1325378614950.220660,0,6.91008298727854E-41,-5
6774,1325378614952.506220,0,6.91008298727854E-41,-5
6775,1325378614954.331000,0,6.91008298727854E-41,-5
6776,1325378614956.697660,0,6.91008298727854E-41,-5
6777,1325378614959.174240,0,6.91008298727854E-41,-5
6778,1325378614961.451140,0,6.91008298727854E-41,-5
6779,1325378614963.813820,0,6.91008298727854E-41,-5
6780,1325378614966.303760,0,6.91008298727854E-41,-5
6781,1325378614968.668380,0,6.91008298727854E-41,-5
6782,1325378614971.286040,0,6.91008298727854E-41,-5
6783,1325378614973.644640,0,6.91008298727854E-41,-5
6784,1325378614976.385960,0,6.91008298727854E-41,-5
6785,1325378614978.737820,0,6.91008298727854E-41,-5
6786,1325378614981.249360,0,6.91008298727854E-41,-5
6787,1325378614982.895940,0,6.91008298727854E-41,-5
6788,1325378614985.516780,0,6.91008298727854E-41,-5
6789,1325378614987.908920,0,6.91008298727854E-41,-5
6790,1325378614990.571340,0,6.91008298727854E-41,-5
6791,1325378614992.951380,0,6.91008298727854E-41,-5
6792,1325378614995.470260,0,6.91008298727854E-41,-5
6793,1325378614997.863040,0,6.91008298727854E-41,-5
6794,1325378615000.348260,0,6.91008298727854E-41,-5
6795,1325378615002.713780,0,6.91008298727854E-41,-5
6796,1325378615005.289260,0,6.91008298727854E-41,-5
6797,1325378615007.660980,0,6.91008298727854E-41,-5
6798,1325378615010.239860,0,6.91008298727854E-41,-5
6799,1325378615011.879380,0,6.91008298727854E-41,-5
6800,1325378615014.463580,0,6.91008298727854E-41,-5
6801,1325378615016.823600,0,6.91008298727854E-41,-5
6802,1325378615019.348460,0,6.91008298727854E-41,-5
6803,1325378615021.632400,0,6.91008298727854E-41,-5
6804,1325378615024.191640,0,6.91008298727854E-41,-5
6805,1325378615026.504960,0,6.91008298727854E-41,-5
6806,1325378615028.821720,0,6.91008298727854E-41,-5
6807,1325378615031.370760,0,6.91008298727854E-41,-5
6808,1325378615033.717180,0,6.91008298727854E-41,-5
6809,1325378615036.332420,0,6.91008298727854E-41,-5
6810,1325378615038.628660,0,6.91008298727854E-41,-5
6811,1325378615040.397000,0,6.91008298727854E-41,-5
6812,1325378615042.718020,0,6.91008298727854E-41,-5
6813,1325378615045.240020,0,6.91008298727854E-41,-5
6814,1325378615047.553780,0,6.91008298727854E-41,-5
6815,1325378615049.956440,0,6.91008298727854E-41,-5
6816,1325378615052.485180,0,6.91008298727854E-41,-5
6817,1325378615054.693340,0,6.91008298727854E-41,-5
6818,1325378615057.214680,0,6.91008298727854E-41,-5
6819,1325378615058.877280,0,6.91008298727854E-41,-5
6820,1325378615060.655380,0,6.91008298727854E-41,-5
6821,1325378615062.465180,0,6.91008298727854E-41,-5
6822,1325378615064.331440,0,6.91008298727854E-41,-5
6823,1325378615066.140380,0,6.91008298727854E-41,-5
6824,1325378615067.803780,0,6.91008298727854E-41,-5
6825,1325378615069.627880,0,6.91008298727854E-41,-5
6826,1325378615071.405620,0,6.91008298727854E-41,-5
6827,1325378615073.427200,0,6.91008298727854E-41,-5
6828,1325378615075.279660,0,6.91008298727854E-41,-5
6829,1325378615077.141260,0,6.91008298727854E-41,-5
6830,1325378615078.780120,0,6.91008298727854E-41,-5
6831,1325378615080.594060,0,6.91008298727854E-41,-5
6832,1325378615082.396340,0,6.91008298727854E-41,-5
6833,1325378615084.212200,0,6.91008298727854E-41,-5
6834,1325378615085.888780,0,6.91008298727854E-41,-5
6835,1325378615087.703600,0,6.91008298727854E-41,-5
6836,1325378615089.486580,0,6.91008298727854E-41,-5
6837,1325378615091.323680,0,6.91008298727854E-41,-5
6838,1325378615093.141500,0,6.91008298727854E-41,-5
6839,1325378615094.807380,0,6.91008298727854E-41,-5
6840,1325378615096.628260,0,6.91008298727854E-41,-5
6841,1325378615098.429920,0,6.91008298727854E-41,-5
6842,1325378615100.223060,0,6.91008298727854E-41,-5
6843,1325378615101.859100,0,6.91008298727854E-41,-5
6844,1325378615103.931340,0,6.91008298727854E-41,-5
6845,1325378615105.821760,0,6.91008298727854E-41,-5
6846,1325378615107.636320,0,6.91008298727854E-41,-5
6847,1325378615109.439080,0,6.91008298727854E-41,-5
6848,1325378615111.256340,0,6.91008298727854E-41,-5
6849,1325378615112.887280,0,6.91008298727854E-41,-5
6850,1325378615114.737060,0,6.91008298727854E-41,-5
6851,1325378615116.553040,0,6.91008298727854E-41,-5
6852,1325378615118.366680,0,6.91008298727854E-41,-5
6853,1325378615120.153020,0,6.91008298727854E-41,-5
6854,1325378615121.825660,0,6.91008298727854E-41,-5
6855,1325378615123.630940,0,6.91008298727854E-41,-5
6856,1325378615125.440360,0,6.91008298727854E-41,-5
6857,1325378615127.249520,0,6.91008298727854E-41,-5
6858,1325378615128.917040,0,6.91008298727854E-41,-5
6859,1325378615130.712620,0,6.91008298727854E-41,-5
6860,1325378615132.531100,0,6.91008298727854E-41,-5
6861,1325378615134.391760,0,6.91008298727854E-41,-5
6862,1325378615136.170300,0,6.91008298727854E-41,-5
6863,1325378615137.820200,0,6.91008298727854E-41,-5
6864,1325378615139.647660,0,6.91008298727854E-41,-5
6865,1325378615141.449680,0,6.91008298727854E-41,-5
6866,1325378615143.219020,0,6.91008298727854E-41,-5
6867,1325378615144.919400,0,6.91008298727854E-41,-5
6868,1325378615146.750280,0,6.91008298727854E-41,-5
6869,1325378615148.532480,0,6.91008298727854E-41,-5
6870,1325378615150.359060,0,6.91008298727854E-41,-5
6871,1325378615152.170720,0,6.91008298727854E-41,-5
6872,1325378615153.802340,0,6.91008298727854E-41,-5
6873,1325378615155.654360,0,6.91008298727854E-41,-5
6874,1325378615157.500540,0,6.91008298727854E-41,-5
6875,1325378615159.287360,0,6.91008298727854E-41,-5
6876,1325378615160.952280,0,6.91008298727854E-41,-5
6877,1325378615162.782300,0,6.91008298727854E-41,-5
6878,1325378615164.619420,0,6.91008298727854E-41,-5
6879,1325378615166.416000,0,6.91008298727854E-41,-5
6880,1325378615168.204120,0,6.91008298727854E-41,-5
6881,1325378615169.861040,0,6.91008298727854E-41,-5
6882,1325378615171.647920,0,6.91008298727854E-41,-5
6883,1325378615173.892800,0,6.91008298727854E-41,-5
6884,1325378615175.898200,0,6.91008298727854E-41,-5
6885,1325378615177.755760,0,6.91008298727854E-41,-5
6886,1325378615179.557000,0,6.91008298727854E-41,-5
6887,1325378615181.370860,0,6.91008298727854E-41,-5
6888,1325378615183.173980,0,6.91008298727854E-41,-5
6889,1325378615184.842580,0,6.91008298727854E-41,-5
6890,1325378615186.661300,0,6.91008298727854E-41,-5
6891,1325378615188.580860,0,6.91008298727854E-41,-5
6892,1325378615190.361300,0,6.91008298727854E-41,-5
6893,1325378615192.174660,0,6.91008298727854E-41,-5
6894,1325378615193.838100,0,6.91008298727854E-41,-5
6895,1325378615195.694620,0,6.91008298727854E-41,-5
6896,1325378615197.477260,0,6.91008298727854E-41,-5
6897,1325378615199.297900,0,6.91008298727854E-41,-5
6898,1325378615200.952300,0,6.91008298727854E-41,-5
6899,1325378615202.742680,0,6.91008298727854E-41,-5
6900,1325378615204.875200,0,6.91008298727854E-41,-5
6901,1325378615206.693820,0,6.91008298727854E-41,-5
6902,1325378615208.504320,0,6.91008298727854E-41,-5
6903,1325378615210.269240,0,6.91008298727854E-41,-5
6904,1325378615211.939000,0,6.91008298727854E-41,-5
6905,1325378615213.748180,0,6.91008298727854E-41,-5
6906,1325378615215.556940,0,6.91008298727854E-41,-5
6907,1325378615217.368080,0,6.91008298727854E-41,-5
6908,1325378615219.172840,0,6.91008298727854E-41,-5
6909,1325378615220.794800,0,6.91008298727854E-41,-5
6910,1325378615222.607000,0,6.91008298727854E-41,-5
6911,1325378615224.440060,0,6.91008298727854E-41,-5
6912,1325378615226.224740,0,6.91008298727854E-41,-5
6913,1325378615227.884780,0,6.91008298727854E-41,-5
6914,1325378615229.703240,0,6.91008298727854E-41,-5
6915,1325378615231.492980,0,6.91008298727854E-41,-5
6916,1325378615233.331200,0,6.91008298727854E-41,-5
6917,1325378615235.173580,0,6.91008298727854E-41,-5
6918,1325378615236.849780,0,6.91008298727854E-41,-5
6919,1325378615238.636040,0,6.91008298727854E-41,-5
6920,1325378615240.438100,0,6.91008298727854E-41,-5
6921,1325378615242.224860,0,6.91008298727854E-41,-5
6922,1325378615243.857760,0,6.91008298727854E-41,-5
6923,1325378615245.731720,0,6.91008298727854E-41,-5
6924,1325378615247.543400,0,6.91008298727854E-41,-5
6925,1325378615249.331960,0,6.91008298727854E-41,-5
6926,1325378615251.144860,0,6.91008298727854E-41,-5
6927,1325378615252.802980,0,6.91008298727854E-41,-5
6928,1325378615254.613140,0,6.91008298727854E-41,-5
6929,1325378615256.452200,0,6.91008298727854E-41,-5
6930,1325378615258.264340,0,6.91008298727854E-41,-5
6931,1325378615259.901460,0,6.91008298727854E-41,-5
6932,1325378615261.728480,0,6.91008298727854E-41,-5
6933,1325378615263.525220,0,6.91008298727854E-41,-5
6934,1325378615265.368280,0,6.91008298727854E-41,-5
6935,1325378615267.156420,0,6.91008298727854E-41,-5
6936,1325378615268.821640,0,6.91008298727854E-41,-5
6937,1325378615270.648440,0,6.91008298727854E-41,-5
6938,1325378615272.438580,0,6.91008298727854E-41,-5
6939,1325378615274.497580,0,6.91008298727854E-41,-5
6940,1325378615276.309780,0,6.91008298727854E-41,-5
6941,1325378615277.947000,0,6.91008298727854E-41,-5
6942,1325378615279.808420,0,6.91008298727854E-41,-5
6943,1325378615281.638820,0,6.91008298727854E-41,-5
6944,1325378615283.449260,0,6.91008298727854E-41,-5
6945,1325378615285.260840,0,6.91008298727854E-41,-5
6946,1325378615286.941680,0,6.91008298727854E-41,-5
6947,1325378615288.776580,0,6.91008298727854E-41,-5
6948,1325378615290.563600,0,6.91008298727854E-41,-5
6949,1325378615292.356800,0,6.91008298727854E-41,-5
6950,1325378615294.190040,0,6.91008298727854E-41,-5
6951,1325378615295.838580,0,6.91008298727854E-41,-5
6952,1325378615297.662520,0,6.91008298727854E-41,-5
6953,1325378615299.481240,0,6.91008298727854E-41,-5
6954,1325378615301.258620,0,6.91008298727854E-41,-5
6955,1325378615302.915580,0,6.91008298727854E-41,-5
6956,1325378615305.179240,0,6.91008298727854E-41,-5
6957,1325378615306.901700,0,6.91008298727854E-41,-5
6958,1325378615308.696840,0,6.91008298727854E-41,-5
6959,1325378615310.497840,0,6.91008298727854E-41,-5
6960,1325378615312.319040,0,6.91008298727854E-41,-5
6961,1325378615313.945620,0,6.91008298727854E-41,-5
6962,1325378615315.805620,0,6.91008298727854E-41,-5
6963,1325378615317.625280,0,6.91008298727854E-41,-5
6964,1325378615319.427620,0,6.91008298727854E-41,-5
6965,1325378615321.840300,0,6.91008298727854E-41,-5
6966,1325378615324.345020,0,6.91008298727854E-41,-5
6967,1325378615326.651480,0,6.91008298727854E-41,-5
6968,1325378615329.167560,0,6.91008298727854E-41,-5
6969,1325378615331.484320,0,6.91008298727854E-41,-5
6970,1325378615333.911480,0,6.91008298727854E-41,-5
6971,1325378615336.525000,0,6.91008298727854E-41,-5
6972,1325378615338.856380,0,6.91008298727854E-41,-5
6973,1325378615341.410080,0,6.91008298727854E-41,-5
6974,1325378615343.786700,0,6.91008298727854E-41,-5
6975,1325378615346.265180,0,6.91008298727854E-41,-5
6976,1325378615347.912620,0,6.91008298727854E-41,-5
6977,1325378615350.422540,0,6.91008298727854E-41,-5
6978,1325378615352.698680,0,6.91008298727854E-41,-5
6979,1325378615355.195200,0,6.91008298727854E-41,-5
6980,1325378615357.488640,0,6.91008298727854E-41,-5
6981,1325378615359.782440,0,6.91008298727854E-41,-5
6982,1325378615362.363900,0,6.91008298727854E-41,-5
6983,1325378615364.776520,0,6.91008298727854E-41,-5
6984,1325378615367.501820,0,6.91008298727854E-41,-5
6985,1325378615370.164420,0,6.91008298727854E-41,-5
6986,1325378615372.522260,0,6.91008298727854E-41,-5
6987,1325378615375.212860,0,6.91008298727854E-41,-5
6988,1325378615377.517360,0,6.91008298727854E-41,-5
6989,1325378615379.318260,0,6.91008298727854E-41,-5
6990,1325378615381.719380,0,6.91008298727854E-41,-5
6991,1325378615384.339540,0,6.91008298727854E-41,-5
6992,1325378615386.636840,0,6.91008298727854E-41,-5
6993,1325378615389.217000,0,6.91008298727854E-41,-5
6994,1325378615391.543580,0,6.91008298727854E-41,-5
6995,1325378615393.866820,0,6.91008298727854E-41,-5
6996,1325378615396.431720,0,6.91008298727854E-41,-5
